ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
adjusted,6,4.367,87.3
fellow,10,4.675,93.5
astonished,2,4.600,92.0
asked,106,4.417,88.3
frisnel,2,4.600,92.0
believe,43,4.549,91.0
lively,5,4.840,96.8
complaints,22,4.395,87.9
fb,6,4.600,92.0
cupboards,13,4.600,92.0
emphasis,23,4.541,90.8
gre,1,5.000,100.0
handling,5,4.330,86.6
changed,39,4.595,91.9
recruitments,5,4.520,90.4
importantly,11,4.891,97.8
biprism,2,4.600,92.0
mesmerised,2,4.600,92.0
aerodynamics,31,4.652,93.0
rented,2,4.400,88.0
fewer,30,4.293,85.9
alloted,8,4.525,90.5
participants,6,4.617,92.3
comedy,6,4.400,88.0
rhat,2,4.400,88.0
wards,2,4.400,88.0
rents,4,4.550,91.0
moodi,4,4.500,90.0
observed,16,4.647,92.9
clarification,6,4.667,93.3
robo,2,4.400,88.0
nss,12,4.029,80.6
mails,6,4.600,92.0
honeywell,22,4.609,92.2
accomodate,6,4.200,84.0
asa,2,4.400,88.0
cons,14,4.404,88.1
deeper,4,4.450,89.0
sending,2,4.400,88.0
prople,2,4.400,88.0
flagship,8,4.725,94.5
pour,2,4.400,88.0
holder,19,4.539,90.8
performances,12,4.467,89.3
pgs,4,4.650,93.0
degrades,4,4.350,87.0
decreased,11,4.545,90.9
resource,9,4.578,91.6
bhuibar,4,4.650,93.0
acting,8,4.575,91.5
onwards,46,4.565,91.3
registration,22,4.375,87.5
deals,12,4.717,94.3
wider,6,4.700,94.0
lighting,12,4.583,91.7
conventional,10,4.605,92.1
idbi,2,4.800,96.0
jayant,2,4.800,96.0
insight,20,4.630,92.6
axela,2,4.800,96.0
socket,4,4.900,98.0
pimpalkar,2,4.800,96.0
website,54,4.469,89.4
renewable,7,4.714,94.3
greenest,10,4.560,91.2
london,6,4.792,95.8
diet,19,4.663,93.3
rupesh,2,4.800,96.0
situated,47,4.669,93.4
prof,28,4.650,93.0
gems,4,4.900,98.0
bioengineering,33,4.570,91.4
doc,8,4.450,89.0
logistics,6,4.642,92.8
biosciences,6,4.700,94.0
beginning,32,4.550,91.0
upskill,4,4.950,99.0
societies,44,4.464,89.3
member,51,4.575,91.5
exceptional,36,4.567,91.3
byju,15,4.627,92.5
gojek,2,4.900,98.0
chem,2,5.000,100.0
entirely,16,4.578,91.6
specifically,19,4.576,91.5
basics,46,4.682,93.6
paying,48,4.483,89.7
weekend,15,4.693,93.9
elec,2,5.000,100.0
fortnight,2,5.000,100.0
dependent,20,4.470,89.4
mech,6,4.900,98.0
star,23,4.461,89.2
kotak,18,4.494,89.9
drreddy,2,5.000,100.0
cum,16,4.575,91.5
infracture,2,5.000,100.0
midsem,10,4.500,90.0
healthify,2,5.000,100.0
applications,111,4.461,89.2
aprox,4,4.850,97.0
harder,18,4.544,90.9
sized,40,4.487,89.8
keen,26,4.642,92.8
updates,8,4.525,90.5
banker,2,4.200,84.0
mahek,2,4.200,84.0
economics,61,4.597,91.9
hinhoriya,2,4.200,84.0
audio,19,4.600,92.0
kong,4,4.750,95.0
robotics,60,4.617,92.3
netherlands,4,4.787,95.7
chemicals,22,4.661,93.2
format,4,4.850,97.0
vital,8,4.850,97.0
menezes,2,4.700,94.0
hindi,17,4.506,90.1
regarded,4,4.750,95.0
aids,18,4.756,95.1
significance,2,4.700,94.0
stem,2,4.700,94.0
bestowed,2,4.700,94.0
constructed,50,4.438,88.8
statement,2,4.700,94.0
promoting,6,4.858,97.2
desk,10,4.340,86.8
rolled,2,4.700,94.0
victor,2,4.700,94.0
technologically,2,4.700,94.0
links,2,4.700,94.0
convention,2,4.700,94.0
sanjeet,2,4.700,94.0
recorded,67,4.345,86.9
hong,4,4.750,95.0
visual,16,4.700,94.0
automation,50,4.372,87.4
gas,10,4.235,84.7
july,4,4.850,97.0
began,2,4.700,94.0
women,6,4.667,93.3
crack,24,4.452,89.0
tirth,2,5.000,100.0
teaches,65,4.646,92.9
enrich,6,4.867,97.3
cope,16,4.700,94.0
gada,2,5.000,100.0
sits,10,4.680,93.6
biotechnology,90,4.571,91.4
byjus,2,4.800,96.0
strand,2,4.800,96.0
nibmg,2,4.800,96.0
biocon,12,4.733,94.7
paf,4,4.850,97.0
cdri,2,4.800,96.0
nccs,2,4.800,96.0
prasoon,2,4.800,96.0
lhc,50,4.400,88.0
iisc,20,4.710,94.2
sysmex,4,4.700,94.0
remembers,2,4.600,92.0
thousands,23,4.543,90.9
ill,2,4.600,92.0
tower,20,4.750,95.0
karting,2,4.600,92.0
anyways,6,4.067,81.3
dirty,12,4.567,91.3
realised,5,4.480,89.6
parekh,2,4.600,92.0
midst,4,4.400,88.0
approximatly,2,4.600,92.0
aaryan,5,4.680,93.6
slight,8,4.650,93.0
presence,6,4.533,90.7
batra,2,4.700,94.0
desiring,2,4.700,94.0
hardik,6,4.633,92.7
monday,3,4.750,95.0
petroleum,24,4.442,88.8
president,4,4.800,96.0
dreamer,1,5.000,100.0
jadhav,1,5.000,100.0
tease,2,4.800,96.0
vikram,6,4.333,86.7
stayed,10,4.240,84.8
vice,6,4.467,89.3
revision,8,4.625,92.5
tea,14,4.614,92.3
es,5,4.600,92.0
farewell,4,4.900,98.0
attended,26,4.523,90.5
myriad,4,4.575,91.5
japanese,6,4.533,90.7
biomedical,22,4.527,90.5
cameras,10,4.540,90.8
sayantani,2,4.600,92.0
roy,21,4.610,92.2
primarily,24,4.606,92.1
patrolling,2,4.600,92.0
biophysics,2,4.400,88.0
aggarwal,8,4.700,94.0
forward,15,4.477,89.5
dbt,2,4.400,88.0
lobby,2,4.400,88.0
biochemistry,2,4.400,88.0
ritika,2,4.400,88.0
xrd,2,4.100,82.0
xrf,2,4.100,82.0
programming,110,4.591,91.8
epma,2,4.100,82.0
cairn,4,4.500,90.0
sambit,4,4.400,88.0
parida,2,4.100,82.0
sent,4,4.500,90.0
instrument,6,4.433,88.7
jaswani,2,4.200,84.0
knowing,11,4.627,92.5
ambience,10,4.505,90.1
rnd,2,4.200,84.0
aims,4,4.150,83.0
naman,2,4.200,84.0
minded,8,4.225,84.5
privilege,8,4.050,81.0
layout,2,4.200,84.0
verification,4,4.400,88.0
cctvs,2,4.200,84.0
throat,2,4.200,84.0
vlsi,20,4.580,91.6
shruti,4,4.487,89.8
iiit,5,4.320,86.4
valid,4,4.300,86.0
seemed,14,4.139,82.8
ra,4,4.350,87.0
sa,8,4.119,82.4
kishore,6,4.567,91.3
kn,4,4.550,91.0
nani,2,4.400,88.0
icecreams,2,4.400,88.0
liked,25,4.528,90.6
nilesh,2,4.900,98.0
propulsion,4,4.800,96.0
shall,4,4.850,97.0
kandregula,2,4.700,94.0
pk,64,4.482,89.6
enhances,11,4.586,91.7
pragathi,2,4.700,94.0
ceos,8,4.675,93.5
vpn,4,4.650,93.0
astrophysics,2,4.700,94.0
jam,10,4.460,89.2
usage,16,4.584,91.7
sd,12,4.733,94.7
sagatom,2,4.700,94.0
superintendent,4,4.650,93.0
initially,24,4.775,95.5
vaporized,4,4.650,93.0
mb,18,4.422,88.4
speech,4,4.650,93.0
geophysicist,2,4.900,98.0
srivastava,18,4.867,97.3
geophysics,4,4.700,94.0
seriously,39,4.576,91.5
intensive,10,4.620,92.4
gases,2,4.900,98.0
ibi,2,4.500,90.0
traffic,4,4.000,80.0
dar,6,4.600,92.0
dams,2,4.500,90.0
ancient,4,3.700,74.0
board,89,4.556,91.1
mwh,4,4.450,89.0
handasah,2,4.500,90.0
municipal,2,4.500,90.0
nearby,45,4.596,91.9
al,8,4.175,83.5
systra,2,4.500,90.0
berger,2,4.500,90.0
corporations,2,4.500,90.0
louis,2,4.500,90.0
cdeep,2,4.500,90.0
circumvents,2,4.500,90.0
receive,26,4.567,91.3
committee,37,4.493,89.9
kajal,2,4.500,90.0
kg,4,4.550,91.0
capital,25,4.678,93.6
submit,15,4.347,86.9
rewarding,5,4.400,88.0
involves,22,4.402,88.0
idc,4,4.650,93.0
possess,22,4.393,87.9
suisse,8,4.875,97.5
plays,16,4.647,92.9
lawn,67,4.433,88.7
athletics,44,4.464,89.3
fashion,7,4.571,91.4
snap,3,4.667,93.3
human,24,4.623,92.5
boathouse,2,4.900,98.0
paisa,2,4.900,98.0
animals,10,4.560,91.2
carrying,8,4.450,89.0
closed,12,4.675,93.5
gandhi,6,4.733,94.7
wasool,2,4.900,98.0
appointed,4,4.800,96.0
mehnat,4,4.950,99.0
localites,2,4.900,98.0
wow,2,4.900,98.0
excursions,2,4.900,98.0
avhaan,2,4.900,98.0
seeing,4,4.950,99.0
kaladarshan,2,4.900,98.0
park,28,4.659,93.2
basically,54,4.552,91.0
laptop,6,4.433,88.7
krishnan,4,4.700,94.0
emphasised,2,4.900,98.0
srm,4,4.950,99.0
nptl,2,4.900,98.0
ranged,10,4.570,91.4
abb,6,4.308,86.2
inviting,10,4.500,90.0
vegetarian,28,4.521,90.4
shenu,2,4.900,98.0
eaton,12,4.767,95.3
cys,2,4.900,98.0
whoever,4,4.850,97.0
mugging,6,4.533,90.7
video,31,4.592,91.8
behaved,2,4.700,94.0
commute,10,4.290,85.8
importance,52,4.607,92.1
resume,18,4.586,91.7
facilitated,24,4.404,88.1
pleasant,21,4.562,91.2
grub,2,4.700,94.0
link,8,4.725,94.5
theirs,4,4.650,93.0
skip,8,4.750,95.0
evident,8,4.794,95.9
log,2,4.700,94.0
audience,4,4.550,91.0
chalk,14,4.429,88.6
outgoing,2,4.700,94.0
vp,2,4.700,94.0
praise,6,3.967,79.3
feet,8,4.369,87.4
moral,2,4.700,94.0
padmajan,2,4.700,94.0
inverse,2,4.700,94.0
theater,12,4.783,95.7
identity,2,4.700,94.0
geotechnical,6,4.833,96.7
presented,25,4.448,89.0
techniques,24,4.502,90.0
searching,2,5.000,100.0
ideas,36,4.278,85.6
snehal,2,5.000,100.0
buses,16,4.344,86.9
ventilated,24,4.525,90.5
groups,45,4.627,92.5
intake,4,4.050,81.0
camps,5,4.760,95.2
trainer,1,5.000,100.0
thampi,2,3.600,72.0
abhijith,4,4.100,82.0
eyes,4,3.950,79.0
actively,25,4.418,88.4
unaware,2,3.600,72.0
phil,2,3.600,72.0
details,30,4.665,93.3
abandoned,2,3.600,72.0
bmc,2,3.600,72.0
weaknesses,4,4.237,84.7
iitbs,1,5.000,100.0
opening,14,4.239,84.8
eggs,6,4.200,84.0
maharashtra,4,4.250,85.0
shorter,2,3.600,72.0
rriculum,1,5.000,100.0
strengths,4,4.237,84.7
variation,3,4.333,86.7
correcting,2,3.600,72.0
tencor,4,4.100,82.0
opened,42,4.419,88.4
coordinators,4,4.150,83.0
kla,4,4.100,82.0
monitored,2,3.600,72.0
purnendu,2,3.600,72.0
mackenzie,2,3.600,72.0
assisted,4,4.200,84.0
corrosion,6,4.333,86.7
doctorates,6,4.492,89.8
demonstrate,2,3.600,72.0
utmost,8,4.275,85.5
scripts,4,3.800,76.0
evaluate,4,4.200,84.0
swar,2,5.000,100.0
trees,32,4.666,93.3
remote,6,4.567,91.3
khana,2,5.000,100.0
pj,2,5.000,100.0
brew,2,5.000,100.0
mode,26,4.498,90.0
palces,2,5.000,100.0
lesser,29,4.464,89.3
intergraph,2,5.000,100.0
zumba,4,4.750,95.0
gulmohar,6,4.825,96.5
hexagon,2,5.000,100.0
dense,4,4.935,98.7
sensing,2,5.000,100.0
agencies,4,4.850,97.0
sandhaya,2,5.000,100.0
ans,4,4.700,94.0
batchmets,4,4.800,96.0
nrsc,2,5.000,100.0
bite,2,5.000,100.0
increment,4,4.650,93.0
analytical,22,4.716,94.3
aerobics,2,5.000,100.0
shady,6,4.100,82.0
betterment,10,4.740,94.8
mission,2,4.700,94.0
truthfulness,2,4.700,94.0
dedication,9,4.511,90.2
parts,35,4.499,90.0
priyanka,2,4.700,94.0
transparent,4,4.350,87.0
uses,13,4.723,94.5
dedecuat,2,4.700,94.0
tokyo,2,4.700,94.0
guaranteed,22,4.502,90.0
boon,4,4.150,83.0
participating,37,4.447,88.9
overwhelming,5,4.080,81.6
sutirtha,2,4.700,94.0
acquire,8,4.725,94.5
progressed,2,4.700,94.0
entertaining,10,4.640,92.8
economical,10,4.680,93.6
sacs,4,4.600,92.0
numerical,6,4.633,92.7
automatic,16,4.512,90.2
vihar,4,4.638,92.8
goa,2,4.400,88.0
daad,4,4.600,92.0
gardens,10,4.680,93.6
airconditioned,6,4.600,92.0
flume,2,4.400,88.0
natl,2,4.400,88.0
chugh,2,4.400,88.0
technip,6,4.600,92.0
chennai,33,4.576,91.5
incois,2,4.400,88.0
jc,2,4.400,88.0
completing,38,4.526,90.5
marine,4,4.350,87.0
elsewhere,6,4.667,93.3
physical,22,4.464,89.3
jatin,10,4.560,91.2
nio,2,4.400,88.0
wave,2,4.400,88.0
offshore,2,4.400,88.0
fugro,2,4.400,88.0
coastal,4,4.250,85.0
mike,2,4.400,88.0
elementary,2,4.400,88.0
massachusetts,2,4.400,88.0
hifi,2,4.400,88.0
explosive,4,4.450,89.0
colombia,2,4.400,88.0
cc,8,4.625,92.5
france,4,4.300,86.0
distributed,29,4.497,89.9
harward,2,4.400,88.0
korean,2,4.400,88.0
diagonasis,2,4.400,88.0
chuspender,2,4.400,88.0
germany,12,4.525,90.5
profiled,4,4.250,85.0
paris,4,4.638,92.8
simulations,4,4.888,97.8
focusing,8,4.775,95.5
nostalgic,4,4.650,93.0
awareness,4,4.450,89.0
behind,34,4.575,91.5
track,39,4.545,90.9
sad,8,4.750,95.0
lucrative,10,4.730,94.6
death,2,4.900,98.0
witnessed,18,4.806,96.1
haven,24,4.502,90.0
global,22,4.559,91.2
edelweiss,4,4.850,97.0
rajesh,6,4.733,94.7
frm,2,4.800,96.0
asi,2,4.800,96.0
statistical,4,4.650,93.0
uhg,2,4.800,96.0
combined,14,4.486,89.7
olympiad,2,4.800,96.0
walmart,10,4.620,92.4
informatics,2,4.800,96.0
kpmg,19,4.542,90.8
prajapat,2,4.800,96.0
rp,4,4.550,91.0
ngo,8,4.444,88.9
down,37,4.530,90.6
arpit,10,4.560,91.2
hindalco,2,4.800,96.0
raise,7,4.600,92.0
sajan,2,4.900,98.0
fittest,2,4.900,98.0
settled,6,4.300,86.0
pressureised,2,4.900,98.0
sahoo,6,4.767,95.3
bound,10,4.760,95.2
quickly,18,4.500,90.0
horse,2,4.900,98.0
luck,15,4.683,93.7
patience,4,4.600,92.0
sarthak,6,4.600,92.0
memorise,4,4.700,94.0
academy,4,4.700,94.0
survival,2,4.900,98.0
emphasize,6,4.633,92.7
unemployed,6,4.200,84.0
fantasising,2,4.900,98.0
reckless,2,4.900,98.0
crisp,2,4.600,92.0
stunning,2,4.600,92.0
viewing,2,4.600,92.0
summers,38,4.545,90.9
boot,2,4.600,92.0
delightful,6,4.667,93.3
enriched,2,4.600,92.0
deteriorates,2,4.600,92.0
progresses,4,4.400,88.0
cause,10,4.300,86.0
sandipan,2,4.600,92.0
responsible,25,4.536,90.7
freshness,4,4.800,96.0
biometrics,2,4.600,92.0
winters,4,4.600,92.0
relishing,2,4.600,92.0
interviewees,2,4.600,92.0
infra,16,4.491,89.8
dreamt,4,4.550,91.0
shoot,2,4.600,92.0
inputs,4,4.550,91.0
exquisite,2,4.600,92.0
terrific,2,4.600,92.0
messy,4,4.600,92.0
giant,8,4.625,92.5
lovers,6,4.675,93.5
reasonable,28,4.698,94.0
agile,2,4.700,94.0
tpos,2,4.700,94.0
aanchal,2,4.700,94.0
priorities,2,4.700,94.0
against,9,4.800,96.0
virinder,2,4.700,94.0
aspiring,9,4.667,93.3
hg,4,4.500,90.0
contacts,18,4.589,91.8
finest,43,4.481,89.6
harshad,6,4.167,83.3
stanly,2,4.600,92.0
thomas,2,4.600,92.0
steps,6,4.633,92.7
kb,14,4.696,93.9
bhushan,2,5.000,100.0
telling,4,4.835,96.7
fooz,2,4.800,96.0
chess,36,4.593,91.9
carom,4,4.750,95.0
singhla,2,4.800,96.0
fullest,8,4.725,94.5
neighboring,2,5.000,100.0
eagerly,10,4.700,94.0
singariya,2,5.000,100.0
families,14,4.729,94.6
anticipated,2,5.000,100.0
continent,4,4.750,95.0
bands,4,4.700,94.0
lived,4,4.300,86.0
handouts,1,5.000,100.0
concert,2,5.000,100.0
formal,7,4.600,92.0
khanna,3,4.750,95.0
ranking,42,4.689,93.8
gods,2,5.000,100.0
acre,30,4.618,92.4
describe,12,4.750,95.0
praveen,14,4.750,95.0
govt,1,5.000,100.0
surprise,15,4.627,92.5
stands,33,4.594,91.9
receives,4,4.800,96.0
attracts,21,4.531,90.6
apartment,4,4.450,89.0
allows,35,4.469,89.4
assured,10,4.540,90.8
contributes,4,4.400,88.0
pride,5,4.520,90.4
teja,8,4.737,94.8
survey,7,4.200,84.0
diversified,6,4.542,90.8
muni,2,4.500,90.0
society,52,4.532,90.6
letting,5,4.400,88.0
badjate,2,4.500,90.0
sb,12,4.646,92.9
careful,4,4.550,91.0
bhange,2,4.600,92.0
cooker,2,4.600,92.0
rb,17,4.585,91.7
suicides,6,4.667,93.3
nominal,7,4.493,89.9
rohit,30,4.700,94.0
sine,11,4.814,96.3
shows,17,4.565,91.3
floating,2,4.600,92.0
developing,18,4.747,94.9
incubator,4,4.450,89.0
conductive,2,4.600,92.0
kulkarni,2,4.600,92.0
hrishikesh,4,4.737,94.8
modeling,2,4.600,92.0
hk,2,4.600,92.0
felt,24,4.490,89.8
ankush,6,4.633,92.7
dawand,2,5.000,100.0
artistic,2,5.000,100.0
exception,11,4.800,96.0
deserve,8,4.669,93.4
vj,6,4.800,96.0
abilities,15,4.403,88.1
sights,2,4.900,98.0
secondly,5,4.720,94.4
pramod,4,4.550,91.0
geoinformatics,2,4.600,92.0
crosses,6,4.600,92.0
sarita,2,4.600,92.0
showed,6,4.567,91.3
setup,6,4.733,94.7
prospects,12,4.433,88.7
collaborative,10,4.700,94.0
breaks,10,4.460,89.2
gaming,14,4.586,91.7
challenged,2,4.600,92.0
rigs,2,4.600,92.0
vr,4,4.650,93.0
parties,10,4.540,90.8
pavan,7,4.543,90.9
unity,6,4.567,91.3
pcs,4,4.362,87.2
scenes,4,4.450,89.0
hardworking,9,4.689,93.8
optimization,2,4.400,88.0
dl,2,4.400,88.0
consistent,19,4.561,91.2
decreasing,4,4.450,89.0
orthodox,4,4.550,91.0
robowars,2,4.400,88.0
gulf,2,4.400,88.0
instructors,21,4.286,85.7
sambhav,2,4.400,88.0
intense,6,4.633,92.7
arslan,2,4.900,98.0
mohammad,10,4.630,92.6
kiya,2,5.000,100.0
vivek,21,4.619,92.4
dhi,2,5.000,100.0
dekh,2,5.000,100.0
ek,4,5.000,100.0
bar,6,4.433,88.7
ssjsi,2,5.000,100.0
euee,2,5.000,100.0
ho,10,4.740,94.8
wieiwbw,2,5.000,100.0
hddisjw,2,5.000,100.0
anime,4,4.900,98.0
tentdkd,2,5.000,100.0
te,2,5.000,100.0
hai,6,4.833,96.7
bddissb,2,5.000,100.0
xxxx,2,5.000,100.0
login,6,4.867,97.3
kya,2,5.000,100.0
weegs,2,5.000,100.0
seggs,2,5.000,100.0
dudhsbsb,2,5.000,100.0
hentei,2,5.000,100.0
chapri,2,5.000,100.0
unbeatable,2,5.000,100.0
unbelievable,10,4.620,92.4
sanika,2,5.000,100.0
bane,9,4.511,90.2
logic,8,4.825,96.5
benefits,16,4.634,92.7
tieup,2,5.000,100.0
sharper,2,4.900,98.0
headteacher,2,4.900,98.0
cares,7,4.629,92.6
kadam,2,4.900,98.0
mikes,2,4.900,98.0
fiba,2,4.900,98.0
ought,4,4.800,96.0
chances,47,4.585,91.7
matured,2,4.900,98.0
whay,2,4.900,98.0
awfully,2,4.900,98.0
alla,2,4.900,98.0
iam,2,4.900,98.0
atit,2,4.900,98.0
lak,2,4.900,98.0
titles,10,4.465,89.3
exchange,17,4.638,92.8
geoinfirmatics,2,4.900,98.0
mysql,9,4.400,88.0
padma,9,4.622,92.4
lechure,1,5.000,100.0
kowshika,1,5.000,100.0
shree,7,4.286,85.7
save,10,4.734,94.7
estd,6,4.723,94.5
resumes,2,4.700,94.0
ordered,2,4.700,94.0
ramesh,6,4.767,95.3
php,13,4.415,88.3
homely,3,4.800,96.0
vaisay,2,4.700,94.0
workplace,2,4.700,94.0
shubhanshu,2,4.700,94.0
weekly,47,4.459,89.2
status,10,4.680,93.6
ravindra,2,4.700,94.0
assessment,10,4.740,94.8
soft,20,4.575,91.5
numpy,2,5.000,100.0
divyesh,2,5.000,100.0
knowledgeble,2,5.000,100.0
mangroliya,2,5.000,100.0
withbpractical,2,5.000,100.0
qulaity,2,5.000,100.0
challanging,2,5.000,100.0
pandas,2,5.000,100.0
python,47,4.681,93.6
kharwar,2,4.500,90.0
certification,4,4.750,95.0
intercation,2,4.500,90.0
hot,31,4.516,90.3
mehrotra,2,4.000,80.0
fresher,20,4.470,89.4
certificate,29,4.460,89.2
anant,4,4.150,83.0
sql,2,4.000,80.0
resourses,2,4.000,80.0
assesent,2,4.000,80.0
code,14,4.529,90.6
dalai,2,4.000,80.0
comprehensive,23,4.583,91.7
havent,2,4.000,80.0
raksha,2,4.700,94.0
tac,2,4.700,94.0
toe,2,4.700,94.0
tic,2,4.700,94.0
mercedes,30,4.647,92.9
cupboard,28,4.511,90.2
providers,2,5.000,100.0
limitations,10,4.365,87.3
enchanting,5,4.640,92.8
ed,28,4.364,87.3
tranining,2,4.500,90.0
babali,2,4.500,90.0
sorry,4,4.600,92.0
sum,4,4.200,84.0
hiwarkar,2,4.500,90.0
subhash,6,4.700,94.0
nurtured,3,4.400,88.0
kanav,2,5.000,100.0
starting,34,4.488,89.8
micron,4,4.700,94.0
tentative,2,4.400,88.0
integrity,2,4.400,88.0
written,23,4.428,88.6
screening,6,4.400,88.0
maintaining,10,4.260,85.2
amara,2,4.400,88.0
murata,6,4.567,91.3
possessed,4,4.500,90.0
batteries,2,4.400,88.0
influence,2,4.400,88.0
semiconductors,4,4.350,87.0
z,4,4.400,88.0
hierarchy,2,4.400,88.0
hitachi,2,4.400,88.0
zenownl,2,4.400,88.0
lessons,20,4.510,90.2
sunil,4,4.550,91.0
sunnny,2,4.600,92.0
pooja,6,4.033,80.7
waraikar,2,4.300,86.0
nivetha,2,4.000,80.0
organizations,12,4.579,91.6
effectively,9,4.711,94.2
nutritional,2,4.500,90.0
barc,12,4.600,92.0
faces,4,4.750,95.0
durinng,5,4.300,86.0
atfs,76,4.385,87.7
particulars,41,4.454,89.1
minimal,19,4.416,88.3
shikshagpt,66,4.409,88.2
commonly,81,4.384,87.7
kanjurmar,2,4.900,98.0
handball,2,4.900,98.0
disturbance,3,4.933,98.7
pm,76,4.558,91.2
oxford,12,4.633,92.7
cience,1,5.000,100.0
amlan,2,4.900,98.0
worldclass,2,4.900,98.0
coursework,26,4.735,94.7
bangalore,10,4.600,92.0
yp,4,4.800,96.0
discussed,7,4.279,85.6
prom,2,4.900,98.0
viz,4,4.513,90.3
gates,14,4.500,90.0
autumn,2,4.900,98.0
sasthra,2,4.100,82.0
madras,273,4.558,91.2
trust,14,4.204,84.1
concentrate,7,4.114,82.3
shaik,4,4.350,87.0
saadang,2,4.100,82.0
jainuddin,2,4.100,82.0
exceptionally,29,4.612,92.2
tale,2,4.250,85.0
graded,23,4.604,92.1
letter,4,4.225,84.5
demolished,4,4.025,80.5
emba,5,4.350,87.0
philosophy,10,4.440,88.8
oily,4,4.287,85.8
pain,4,4.388,87.8
spices,2,4.375,87.5
almirah,4,4.575,91.5
gep,14,4.675,93.5
bristlecone,5,4.590,91.8
provision,10,4.390,87.8
shortage,18,4.561,91.2
base,28,4.621,92.4
calendar,6,4.483,89.7
twin,6,4.200,84.0
store,14,4.607,92.1
gowde,2,4.750,95.0
clothes,4,4.725,94.5
gymnasium,26,4.469,89.4
wherein,8,4.662,93.2
anil,10,4.630,92.6
tresvista,2,4.750,95.0
journal,10,4.610,92.2
specialising,2,4.750,95.0
bringing,16,4.403,88.1
subscription,6,4.833,96.7
zs,8,4.588,91.8
synergy,14,4.389,87.8
famed,2,4.750,95.0
protein,4,4.800,96.0
globally,8,4.925,98.5
nutritionists,2,5.000,100.0
sunny,4,4.850,97.0
sons,2,5.000,100.0
glory,2,5.000,100.0
sidharth,2,5.000,100.0
subjective,16,4.625,92.5
continuing,10,4.610,92.2
shankar,10,4.490,89.8
eshann,2,4.750,95.0
myntra,11,4.486,89.7
akhilesh,12,4.742,94.8
compete,19,4.479,89.6
loy,4,4.775,95.5
batchmates,20,4.465,89.3
kaushik,4,4.713,94.3
milestone,2,4.625,92.5
leverage,4,4.062,81.2
avenues,13,4.796,95.9
crossed,4,4.562,91.2
footfall,13,4.835,96.7
emphasise,2,4.625,92.5
enjoys,18,4.622,92.4
witnesses,6,4.725,94.5
speaker,3,4.650,93.0
efficiently,13,4.781,95.6
takeaway,2,4.875,97.5
adviser,6,4.892,97.8
array,8,4.388,87.8
supervision,11,4.523,90.5
enlightening,2,4.875,97.5
necessities,20,4.590,91.8
shares,4,4.800,96.0
saha,9,4.800,96.0
souradeep,2,5.000,100.0
unit,16,4.709,94.2
enriching,23,4.715,94.3
som,21,4.557,91.1
kodi,2,4.875,97.5
meritorious,12,4.212,84.2
finals,10,4.650,93.0
nestle,13,4.492,89.8
projection,4,4.938,98.8
mondelez,13,4.727,94.5
enables,10,4.635,92.7
females,2,4.875,97.5
umbrella,2,4.875,97.5
coupled,8,4.769,95.4
clock,31,4.624,92.5
hareesh,2,4.875,97.5
venkata,9,4.439,88.8
beside,10,4.555,91.1
vk,15,4.733,94.7
outline,2,4.875,97.5
grip,9,4.622,92.4
monetary,2,4.875,97.5
pedagogy,20,4.742,94.8
religiously,2,4.875,97.5
acoustics,6,4.825,96.5
defined,30,4.545,90.9
johnson,8,4.713,94.3
port,26,4.662,93.2
vinayak,2,4.500,90.0
scm,2,4.500,90.0
arenas,4,4.600,92.0
advantage,39,4.596,91.9
securing,9,4.517,90.3
laurels,4,4.688,93.8
chandrakant,4,4.688,93.8
polmon,2,4.625,92.5
sarath,6,4.658,93.2
adp,2,4.625,92.5
pallapothu,2,4.625,92.5
caterpillar,27,4.509,90.2
ggk,2,4.625,92.5
cummins,8,4.812,96.2
sap,10,4.255,85.1
fmcd,2,5.000,100.0
ites,2,5.000,100.0
occurs,10,4.400,88.0
community,31,4.495,89.9
bfsi,9,4.594,91.9
obtained,14,4.557,91.1
dg,4,4.188,83.8
diksha,8,4.750,95.0
girish,2,5.000,100.0
ivp,4,5.000,100.0
continuums,6,4.783,95.7
sanjiv,2,4.875,97.5
funding,16,4.484,89.7
ranjan,23,4.615,92.3
budding,6,4.875,97.5
performed,14,4.568,91.4
entrepreneurs,13,4.604,92.1
deadline,8,4.819,96.4
pharma,13,4.688,93.8
nurture,8,4.731,94.6
pillars,2,4.875,97.5
changing,33,4.489,89.8
covered,49,4.636,92.7
chaudhuri,2,4.875,97.5
officially,7,4.793,95.9
sight,4,4.838,96.8
factor,13,4.504,90.1
policy,36,4.526,90.5
corners,7,4.650,93.0
welcome,14,4.357,87.1
metro,79,4.575,91.5
continuous,18,4.619,92.4
soon,36,4.440,88.8
disclosed,29,4.550,91.0
practicum,2,4.875,97.5
auditing,2,4.875,97.5
janakiram,2,5.000,100.0
astounding,2,5.000,100.0
mandyam,4,4.650,93.0
jm,4,4.800,96.0
gue,1,5.000,100.0
encompassing,4,4.525,90.5
ing,1,3.750,75.0
purely,15,4.450,89.0
soni,10,4.510,90.2
pertaining,4,4.425,88.5
remained,5,3.790,75.8
accounts,5,4.330,86.6
exemplary,4,4.425,88.5
enthusiasm,30,4.490,89.8
touching,4,4.312,86.2
nishant,16,4.644,92.9
nets,10,4.605,92.1
pharmaceutical,10,4.365,87.3
vd,6,4.683,93.7
vishnu,10,4.610,92.2
