ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
we just,4,4.500,90.0
guide the,4,4.750,95.0
like from,2,5.000,100.0
attending the,2,5.000,100.0
show interest,8,4.575,91.5
and write,2,5.000,100.0
each individual,4,5.000,100.0
professor taught,2,5.000,100.0
they actually,4,4.850,97.0
go far,2,5.000,100.0
jai prakash,2,5.000,100.0
fields according,4,4.750,95.0
do courses,6,4.733,94.7
consult with,2,5.000,100.0
sports tournaments,4,4.950,99.0
write exams,4,4.800,96.0
us you,4,4.450,89.0
actually teach,2,5.000,100.0
far for,2,5.000,100.0
interest talk,2,5.000,100.0
individual branch,2,5.000,100.0
dedication the,2,5.000,100.0
for attending,2,5.000,100.0
banking startups,2,5.000,100.0
aa anirudh,2,4.700,94.0
semi basketball,2,4.700,94.0
whole the,2,4.700,94.0
upgrade here,2,4.700,94.0
basketball grounds,2,4.700,94.0
and central,6,4.500,90.0
with non,6,4.533,90.7
slightly old,2,4.700,94.0
experimented with,2,4.700,94.0
hospitals and,4,4.850,97.0
higher packages,10,4.720,94.4
placed internationally,2,4.700,94.0
plazas we,2,4.700,94.0
pitch a,2,4.700,94.0
is slightly,9,4.400,88.0
central workshops,2,4.700,94.0
effectiveness is,2,4.700,94.0
get higher,2,4.700,94.0
many unique,2,4.700,94.0
unique research,2,4.700,94.0
equipment a,2,4.700,94.0
large equipped,2,4.700,94.0
internationally as,2,4.700,94.0
gym also,2,4.700,94.0
a semi,2,4.700,94.0
anirudh agrawal,2,4.700,94.0
their effectiveness,2,4.700,94.0
here recently,2,4.700,94.0
badminton table,10,4.660,93.2
each equipped,2,4.700,94.0
acres large,2,4.700,94.0
units as,2,4.700,94.0
earth and,6,4.633,92.7
still to,2,4.700,94.0
graded units,2,4.700,94.0
needs an,2,4.700,94.0
package will,16,4.562,91.2
pool hospitals,2,4.700,94.0
workshops here,2,4.700,94.0
has experimented,2,4.700,94.0
shopping plazas,2,4.700,94.0
consider iit,2,4.700,94.0
an upgrade,2,4.700,94.0
annum if,2,4.700,94.0
pretty top,2,4.700,94.0
mostly good,17,4.647,92.9
have boys,2,4.700,94.0
hence projects,2,4.600,92.0
flavour of,2,4.600,92.0
stipend ranged,2,4.600,92.0
wind t,2,4.600,92.0
alumni along,2,4.600,92.0
t with,2,4.600,92.0
learn you,6,4.300,86.0
iitd provides,2,4.600,92.0
facebook buzz,2,4.600,92.0
even choose,2,4.600,92.0
ar ashish,2,4.600,92.0
money memorable,2,4.600,92.0
pool was,2,4.600,92.0
party politics,2,4.600,92.0
teaches many,2,4.600,92.0
consultants analytics,2,4.600,92.0
had less,2,4.600,92.0
lessons of,2,4.600,92.0
healthy in,2,4.600,92.0
best by,2,4.600,92.0
software profiles,2,4.600,92.0
experience will,5,4.520,90.4
hotspot in,2,4.600,92.0
lakh by,2,4.600,92.0
various lessons,2,4.600,92.0
facilities ccd,2,4.600,92.0
many lessons,2,4.600,92.0
worth experiencing,2,4.600,92.0
a flavour,2,4.600,92.0
was overall,2,4.600,92.0
worldquant with,2,4.600,92.0
a mandatory,2,4.600,92.0
committee faculty,2,4.600,92.0
buzz the,2,4.600,92.0
to shape,4,4.800,96.0
or software,4,4.650,93.0
under renovation,2,4.600,92.0
by opting,2,4.600,92.0
new hotspot,2,4.600,92.0
and worldquant,2,4.600,92.0
a slow,4,4.550,91.0
ashish ranjan,2,4.600,92.0
movie with,2,4.600,92.0
facilities labs,12,4.733,94.7
nearly lakhs,2,4.600,92.0
ccd is,2,4.600,92.0
be those,2,4.600,92.0
multidisciplinary hub,2,4.600,92.0
slightly flexible,2,4.600,92.0
offering consultants,2,4.600,92.0
memorable journey,2,4.600,92.0
library used,2,4.600,92.0
like xerox,2,4.600,92.0
teaches various,2,4.600,92.0
a journey,2,4.600,92.0
time will,2,4.600,92.0
it once,4,4.700,94.0
less visibility,2,4.600,92.0
near wind,2,4.600,92.0
time opportunity,2,4.600,92.0
visibility in,2,4.600,92.0
journey the,2,4.600,92.0
experiencing teaches,2,4.600,92.0
friendship party,2,4.600,92.0
good interaction,2,4.600,92.0
best friendship,2,4.600,92.0
journey worth,2,4.600,92.0
a multidisciplinary,2,4.600,92.0
renovation now,2,4.600,92.0
by even,2,4.600,92.0
is life,2,4.600,92.0
politics cheating,2,4.600,92.0
those spent,2,4.600,92.0
flexible to,2,4.600,92.0
and teaches,10,4.780,95.6
spent near,2,4.600,92.0
in nutrition,4,4.600,92.0
from facebook,2,4.600,92.0
mandatory part,2,4.600,92.0
lakhs apart,2,4.600,92.0
nutrition depending,2,4.600,92.0
slow placement,2,4.600,92.0
was under,2,4.600,92.0
scans need,2,4.500,90.0
hell and,2,4.500,90.0
the blood,2,4.500,90.0
living hell,2,4.500,90.0
a living,2,4.500,90.0
installed all,2,4.500,90.0
is installed,4,4.500,90.0
which stand,2,4.500,90.0
cliched student,2,4.500,90.0
x ray,6,3.800,76.0
shrewd professors,2,4.500,90.0
too monotonous,2,4.500,90.0
everywhere they,2,4.500,90.0
but poor,2,4.500,90.0
their utmost,2,4.500,90.0
ray scans,2,4.500,90.0
years plus,2,4.500,90.0
and cliched,2,4.500,90.0
animesh jain,2,4.500,90.0
good either,4,4.062,81.2
very fewer,2,4.500,90.0
either faculty,2,4.500,90.0
be paid,8,4.269,85.4
life a,6,4.367,87.3
fewer placements,2,4.500,90.0
paid for,3,4.667,93.3
usually not,2,4.500,90.0
pass teaching,2,4.500,90.0
poor hostels,2,4.500,90.0
t pass,4,3.750,75.0
blood test,4,4.150,83.0
phenomenal wi,2,4.500,90.0
stand out,2,4.500,90.0
monotonous and,2,4.500,90.0
also hard,2,4.500,90.0
some shrewd,2,4.500,90.0
institute medical,2,4.500,90.0
capability that,2,4.500,90.0
utmost capability,2,4.500,90.0
aj animesh,2,4.500,90.0
person placements,2,4.400,88.0
good mixture,2,4.400,88.0
i play,4,4.450,89.0
mixture hostel,2,4.400,88.0
dance i,2,4.400,88.0
vishesh goyal,2,4.400,88.0
delhi culturally,2,4.400,88.0
of visual,2,4.400,88.0
nice you,4,4.600,92.0
serious mistakes,2,4.400,88.0
entrepreneurial skills,2,4.400,88.0
month it,2,4.400,88.0
okay after,2,4.400,88.0
after just,2,4.400,88.0
likely that,2,4.400,88.0
bats we,2,4.400,88.0
guess the,4,4.600,92.0
can own,2,4.400,88.0
somewhere the,4,4.500,90.0
students internship,4,4.250,85.0
other additionally,2,4.400,88.0
practical people,2,4.400,88.0
danced in,2,4.400,88.0
play cricket,6,4.567,91.3
culturally we,2,4.400,88.0
to walk,4,4.350,87.0
learned how,2,4.400,88.0
interface and,2,4.400,88.0
locality is,2,4.400,88.0
we use,8,4.513,90.3
yourself here,2,4.400,88.0
they eligible,2,4.400,88.0
important moreover,2,4.400,88.0
not important,2,4.400,88.0
just month,2,4.400,88.0
regular research,2,4.400,88.0
average may,2,4.400,88.0
additionally i,2,4.400,88.0
rest they,2,4.400,88.0
health the,2,4.400,88.0
good once,2,4.400,88.0
by seniors,6,4.600,92.0
placed somewhere,2,4.400,88.0
latest tools,2,4.400,88.0
only learning,3,4.600,92.0
professors other,6,4.600,92.0
the bats,2,4.400,88.0
facebook ibm,4,4.500,90.0
lakhs around,2,4.400,88.0
you enter,10,4.360,87.2
walk km,2,4.400,88.0
morning to,6,4.500,90.0
anything every,4,4.650,93.0
fun here,4,4.600,92.0
cultural factors,2,4.400,88.0
matter much,3,4.333,86.7
paint i,2,4.400,88.0
tools and,2,4.400,88.0
need including,2,4.400,88.0
totally fun,2,4.400,88.0
moment here,2,4.400,88.0
vg vishesh,2,4.400,88.0
play games,6,4.500,90.0
have taught,2,4.400,88.0
have visits,2,4.400,88.0
scholars from,4,4.600,92.0
enter here,2,4.400,88.0
guess it,4,4.550,91.0
i paint,2,4.400,88.0
equipment i,2,4.400,88.0
aspect only,2,4.400,88.0
me how,2,4.400,88.0
a bicycle,2,4.400,88.0
never danced,2,4.400,88.0
want jobs,2,4.400,88.0
above about,2,4.400,88.0
opportunities by,2,4.400,88.0
the locality,2,4.400,88.0
very planned,2,4.400,88.0
schedule are,2,4.400,88.0
all but,4,4.500,90.0
own a,4,4.400,88.0
somewhere until,2,4.400,88.0
lecture building,2,4.400,88.0
are scholars,2,4.400,88.0
bicycle but,2,4.400,88.0
but major,4,4.500,90.0
every morning,4,4.700,94.0
many common,2,4.400,88.0
more likely,4,4.650,93.0
promoted which,2,4.400,88.0
eligible to,4,4.500,90.0
some serious,2,4.400,88.0
fun being,2,4.400,88.0
teach here,4,4.650,93.0
km every,2,4.400,88.0
crores average,6,4.367,87.3
ratio we,6,4.667,93.3
learn so,8,4.625,92.5
some foreign,2,4.400,88.0
teach rest,2,4.400,88.0
be leadership,2,4.400,88.0
is promoted,2,4.400,88.0
factors as,2,4.400,88.0
at lakhs,2,4.400,88.0
universities before,2,4.400,88.0
life but,2,4.400,88.0
helpful vg,6,4.600,92.0
planned schedule,2,4.400,88.0
enjoy and,10,4.580,91.6
including world,4,4.650,93.0
and present,2,4.400,88.0
people use,2,4.400,88.0
had never,2,4.400,88.0
use are,2,4.400,88.0
i mentioned,8,4.575,91.5
while you,6,4.467,89.3
can guess,4,4.400,88.0
do regular,2,4.400,88.0
visual interface,2,4.400,88.0
zero overall,2,4.400,88.0
average at,4,4.500,90.0
facilities cultural,2,4.400,88.0
much here,4,4.500,90.0
learn here,2,4.400,88.0
useful it,6,4.800,96.0
about practical,2,4.400,88.0
expect food,2,4.400,88.0
mistakes while,2,4.400,88.0
approach and,2,4.400,88.0
cultural activity,6,4.667,93.3
being here,6,4.133,82.7
taken on,4,4.450,89.0
counselling service,11,4.745,94.9
amex goldman,2,4.700,94.0
right pathway,2,4.700,94.0
social issues,4,4.700,94.0
for continuous,2,4.700,94.0
learning could,2,4.700,94.0
speakers used,2,4.700,94.0
concepts emphasis,2,4.700,94.0
facility required,2,4.700,94.0
class itself,4,4.550,91.0
currently there,2,4.700,94.0
departments around,2,4.700,94.0
also festivals,2,4.700,94.0
any question,4,4.600,92.0
correct them,2,4.700,94.0
individual there,2,4.700,94.0
reader etc,2,4.700,94.0
insights to,4,4.100,82.0
emphasis is,2,4.700,94.0
these almost,2,4.700,94.0
design is,4,4.700,94.0
on creativity,2,4.700,94.0
life ahead,2,4.700,94.0
google honda,2,4.700,94.0
is lacking,4,4.650,93.0
enterprises exl,2,4.700,94.0
connect students,2,4.700,94.0
point which,6,4.500,90.0
sachs black,2,4.700,94.0
rock flow,2,4.700,94.0
on projectors,2,4.700,94.0
regarding hostels,4,4.250,85.0
doubts get,2,4.700,94.0
overall except,2,4.700,94.0
which all,10,4.260,85.2
betterment of,6,4.733,94.7
in challenging,2,4.700,94.0
be spent,2,4.700,94.0
years were,4,4.300,86.0
recent inauguration,2,4.700,94.0
compatible for,2,4.700,94.0
face difficulties,8,4.325,86.5
also included,2,4.700,94.0
is central,4,4.850,97.0
used currently,2,4.700,94.0
give insights,2,4.700,94.0
learning usually,2,4.700,94.0
them human,2,4.700,94.0
for fitness,6,4.700,94.0
the health,32,4.637,92.7
management microsoft,2,4.700,94.0
friends on,10,4.780,95.6
central wi,2,4.700,94.0
computer screens,2,4.700,94.0
organised from,2,4.700,94.0
also lots,2,4.700,94.0
more digital,2,4.700,94.0
fi here,7,4.486,89.7
upliftment of,2,4.700,94.0
sciences are,6,4.733,94.7
and correct,6,4.500,90.0
experiment or,2,4.700,94.0
assignments taken,2,4.700,94.0
future you,4,4.650,93.0
fitness and,2,4.700,94.0
cool apart,2,4.700,94.0
challenging social,2,4.700,94.0
and compatible,2,4.700,94.0
or doing,2,4.700,94.0
on sound,2,4.700,94.0
to better,2,4.700,94.0
difficulties in,8,4.725,94.5
there you,4,4.600,92.0
member if,2,4.700,94.0
it sectors,4,4.600,92.0
check ups,8,4.225,84.5
conduct an,2,4.700,94.0
medicines are,9,4.578,91.6
the betterment,6,4.733,94.7
and cool,4,4.850,97.0
an experiment,4,4.250,85.0
in libraries,4,4.850,97.0
be courses,6,4.567,91.3
only point,2,4.700,94.0
cleared in,2,4.700,94.0
human values,2,4.700,94.0
joy of,2,4.700,94.0
their design,2,4.700,94.0
that learning,2,4.700,94.0
analytics axis,2,4.700,94.0
tricks for,2,4.700,94.0
guiding students,4,4.350,87.0
class consists,2,4.700,94.0
spent with,2,4.700,94.0
quality however,4,4.650,93.0
acoustics principle,2,4.700,94.0
eventually you,2,4.700,94.0
there which,4,4.600,92.0
principle and,2,4.700,94.0
mahindra tbk,2,4.700,94.0
time would,2,4.700,94.0
strictly based,2,4.700,94.0
time delay,2,4.700,94.0
implemented by,2,4.700,94.0
were amex,2,4.700,94.0
wipro enterprises,2,4.700,94.0
of guiding,2,4.700,94.0
but eventually,2,4.700,94.0
pathway in,2,4.700,94.0
question to,2,4.700,94.0
bank mastercard,2,4.700,94.0
around also,4,4.850,97.0
technology used,2,4.700,94.0
individual the,4,4.250,85.0
time any,2,4.700,94.0
maruti mahindra,2,4.700,94.0
research after,6,4.608,92.2
get each,2,4.700,94.0
ask at,2,4.700,94.0
be implemented,2,4.700,94.0
the applied,6,4.567,91.3
of quizzes,6,4.233,84.7
itc wipro,4,4.350,87.0
data management,4,4.700,94.0
short tricks,4,4.850,97.0
categories humanities,2,4.700,94.0
get cleared,2,4.700,94.0
and talents,2,4.700,94.0
these but,4,4.600,92.0
hostels our,2,4.700,94.0
society and,4,4.750,95.0
taken into,2,4.700,94.0
there used,2,4.700,94.0
service scs,2,4.700,94.0
festivals organised,4,4.750,95.0
two issues,2,4.700,94.0
also lectures,2,4.700,94.0
talents of,2,4.700,94.0
enhance creativity,2,4.700,94.0
sector hul,2,4.700,94.0
scs to,2,4.700,94.0
year out,6,4.867,97.3
in analytics,13,4.692,93.8
delay overall,2,4.700,94.0
ahead overall,2,4.700,94.0
the upliftment,2,4.700,94.0
these categories,2,4.700,94.0
continuous learning,2,4.700,94.0
adobe reader,2,4.700,94.0
tbk adobe,2,4.700,94.0
ethics are,2,4.700,94.0
values and,2,4.700,94.0
maintained initially,2,4.700,94.0
initially you,2,4.700,94.0
just giving,2,4.700,94.0
made better,4,4.250,85.0
problems are,4,4.550,91.0
consideration for,2,4.700,94.0
concerned this,2,4.700,94.0
of speakers,2,4.700,94.0
giving short,2,4.700,94.0
families all,2,4.700,94.0
applied ones,2,4.700,94.0
in adjusting,2,4.700,94.0
solutions there,2,4.700,94.0
student counselling,2,4.700,94.0
everyone their,2,4.700,94.0
adjusting to,2,4.700,94.0
sound acoustics,2,4.700,94.0
into consideration,2,4.700,94.0
non it,3,4.800,96.0
honda maruti,2,4.700,94.0
necessary for,8,4.775,95.5
for solutions,2,4.700,94.0
life based,2,4.700,94.0
the drinking,4,4.500,90.0
and ethics,2,4.700,94.0
understand most,2,4.700,94.0
better connect,2,4.700,94.0
personally think,4,4.500,90.0
functional the,2,4.400,88.0
and ambulance,6,4.333,86.7
teaching aspect,2,4.400,88.0
lakhs iit,2,4.400,88.0
purposes which,4,4.500,90.0
swiggy this,2,4.400,88.0
shaw which,2,4.400,88.0
writing screen,2,4.400,88.0
here freshers,2,4.400,88.0
infosys bidgely,2,4.400,88.0
debating photography,4,4.350,87.0
facility classrooms,4,4.450,89.0
is tightly,2,4.400,88.0
oracle infosys,4,4.550,91.0
lies around,2,4.400,88.0
emergency ward,2,4.400,88.0
or project,6,4.800,96.0
curricular we,2,4.400,88.0
although after,2,4.400,88.0
arts debating,2,4.400,88.0
hostel wifi,2,4.400,88.0
tight many,2,4.400,88.0
open our,2,4.400,88.0
lunch which,2,4.400,88.0
pm this,2,4.400,88.0
lan stops,2,4.400,88.0
labs recently,2,4.400,88.0
extra place,2,4.400,88.0
two open,2,4.400,88.0
are lost,2,4.400,88.0
iit brand,8,4.494,89.9
and desk,2,4.400,88.0
books literature,2,4.400,88.0
region do,2,4.400,88.0
worst meal,2,4.400,88.0
a waste,2,4.400,88.0
it goes,4,4.550,91.0
tightly packed,2,4.400,88.0
exam every,6,4.600,92.0
waste the,2,4.400,88.0
infrastructure rendezvous,2,4.400,88.0
value this,2,4.400,88.0
quite cheap,2,4.400,88.0
but believe,4,4.100,82.0
by word,2,4.400,88.0
for mathematics,4,4.700,94.0
corporate experience,2,4.400,88.0
as lakhs,2,4.400,88.0
of mainly,2,4.400,88.0
times this,2,4.400,88.0
first months,2,4.400,88.0
packed there,2,4.400,88.0
around take,2,4.400,88.0
ambulance facility,6,4.600,92.0
cannot eat,4,4.450,89.0
slides we,2,4.400,88.0
a club,7,4.400,88.0
turns out,4,4.550,91.0
company used,2,4.400,88.0
but our,8,4.675,93.5
this one,2,4.400,88.0
by de,2,4.400,88.0
algorithmic trading,6,4.467,89.3
rendezvous biggest,2,4.400,88.0
first week,4,4.700,94.0
class also,4,4.400,88.0
crore given,2,4.400,88.0
new food,2,4.400,88.0
everyone thinks,2,4.400,88.0
stops working,2,4.400,88.0
hype in,2,4.400,88.0
average lies,2,4.400,88.0
around classes,2,4.400,88.0
literature art,2,4.400,88.0
sit from,2,4.400,88.0
screen projector,2,4.400,88.0
functions from,2,4.400,88.0
court we,2,4.400,88.0
in papers,2,4.400,88.0
eat regularly,2,4.400,88.0
cleanliness taste,2,4.400,88.0
court snooker,2,4.400,88.0
curriculum deals,2,4.400,88.0
are compact,4,4.550,91.0
and algorithmic,2,4.400,88.0
desk are,2,4.400,88.0
single day,4,4.450,89.0
waste any,2,4.400,88.0
lakhs given,2,4.400,88.0
the result,2,4.400,88.0
this results,4,4.500,90.0
my academics,6,4.333,86.7
provide compulsory,2,4.400,88.0
books at,2,4.400,88.0
amazing if,6,4.500,90.0
an art,2,4.400,88.0
also tight,2,4.400,88.0
tenure there,2,4.400,88.0
lightly according,2,4.400,88.0
lost in,2,4.400,88.0
not appreciated,2,4.400,88.0
same but,4,4.300,86.0
computing students,2,4.400,88.0
blackboard writing,2,4.400,88.0
astronomy robotics,2,4.400,88.0
major for,2,4.400,88.0
table swimming,2,4.400,88.0
for internet,4,4.700,94.0
frequently infrastructure,2,4.400,88.0
gets two,2,4.400,88.0
a wooden,2,4.400,88.0
completely devastating,2,4.400,88.0
is functional,2,4.400,88.0
do i,2,4.400,88.0
month our,2,4.400,88.0
applying my,2,4.400,88.0
job everyone,2,4.400,88.0
be applying,4,4.600,92.0
each wall,2,4.400,88.0
motivates our,2,4.400,88.0
arpit jaiswal,2,4.400,88.0
their contacts,4,4.500,90.0
as everything,8,4.550,91.0
around one,4,4.550,91.0
with finance,2,4.400,88.0
mbps which,2,4.400,88.0
compulsory training,2,4.400,88.0
provided singe,2,4.400,88.0
beds on,2,4.400,88.0
lan for,2,4.400,88.0
introduction faculty,2,4.400,88.0
project but,2,4.400,88.0
which not,4,4.350,87.0
single beds,2,4.400,88.0
photography literature,2,4.400,88.0
have minors,2,4.400,88.0
waste i,2,4.400,88.0
middle the,2,4.400,88.0
working after,2,4.400,88.0
till lakhs,2,4.400,88.0
goes as,2,4.400,88.0
stipend approximately,2,4.400,88.0
provided single,2,4.400,88.0
on weekdays,6,4.633,92.7
is cleanliness,2,4.400,88.0
korea whereas,2,4.400,88.0
was completely,4,4.263,85.2
the emergency,2,4.400,88.0
studying purposes,2,4.400,88.0
bucks hostel,2,4.400,88.0
rude here,2,4.400,88.0
and recently,6,4.400,88.0
waste for,2,4.400,88.0
approximately and,6,4.433,88.7
opened and,2,4.400,88.0
cell but,2,4.400,88.0
things though,2,4.400,88.0
such premium,2,4.400,88.0
say opt,2,4.400,88.0
was meant,2,4.400,88.0
bidgely deutsche,2,4.400,88.0
quant the,2,4.400,88.0
our interest,2,4.400,88.0
recently new,4,4.600,92.0
left although,2,4.400,88.0
in swiggy,2,4.400,88.0
been opened,4,4.600,92.0
regularly as,2,4.400,88.0
contacts and,6,4.800,96.0
appreciated to,2,4.400,88.0
done an,2,4.400,88.0
imagine single,2,4.400,88.0
high due,2,4.400,88.0
everything comes,2,4.400,88.0
devastating my,2,4.400,88.0
also varies,2,4.400,88.0
our exam,4,4.650,93.0
come frequently,2,4.400,88.0
thinks that,4,4.400,88.0
and approximately,2,4.400,88.0
later the,2,4.400,88.0
aspect teaching,2,4.400,88.0
varies we,2,4.400,88.0
for taking,8,4.700,94.0
word quant,2,4.400,88.0
track squash,2,4.400,88.0
course turns,2,4.400,88.0
which first,2,4.400,88.0
ncr region,2,4.400,88.0
north hype,2,4.400,88.0
taking books,2,4.400,88.0
after am,2,4.400,88.0
everyone lands,2,4.400,88.0
outlets have,2,4.400,88.0
to innovate,2,4.400,88.0
car making,2,4.400,88.0
through our,4,4.700,94.0
aj arpit,2,4.400,88.0
wifi has,2,4.400,88.0
weekdays and,4,4.600,92.0
computing everyone,2,4.400,88.0
field athletics,2,4.400,88.0
day but,2,4.400,88.0
trading but,2,4.400,88.0
iit should,4,4.700,94.0
library consists,6,4.400,88.0
doctors sit,2,4.400,88.0
place left,2,4.400,88.0
squash court,8,4.750,95.0
not waste,2,4.400,88.0
mainly academic,2,4.400,88.0
am which,2,4.400,88.0
papers on,2,4.400,88.0
though my,2,4.400,88.0
eat for,2,4.400,88.0
innovate in,2,4.400,88.0
literature car,2,4.400,88.0
the ncr,2,4.400,88.0
gives an,8,4.625,92.5
single course,4,4.550,91.0
for bucks,2,4.400,88.0
approximately more,4,4.350,87.0
goes till,2,4.400,88.0
take lunch,2,4.400,88.0
there labs,2,4.400,88.0
week placement,2,4.400,88.0
also motivates,2,4.400,88.0
completely a,2,4.400,88.0
in extra,11,4.491,89.8
exciting but,2,4.400,88.0
ward is,2,4.400,88.0
drama fine,2,4.400,88.0
one exam,2,4.400,88.0
department consists,2,4.400,88.0
wall and,2,4.400,88.0
weekends am,2,4.400,88.0
economics astronomy,2,4.400,88.0
appreciated by,2,4.400,88.0
lands internships,2,4.400,88.0
degree all,2,4.400,88.0
court lawn,2,4.400,88.0
open badminton,2,4.400,88.0
bad that,2,4.400,88.0
meal of,2,4.400,88.0
making economics,2,4.400,88.0
samsung korea,6,4.667,93.3
have hockey,2,4.400,88.0
room students,2,4.400,88.0
singe rooms,2,4.400,88.0
students lightly,2,4.400,88.0
flipkart oracle,2,4.400,88.0
which functions,4,4.550,91.0
come at,2,4.400,88.0
thousand people,2,4.400,88.0
iit amazing,2,4.400,88.0
lowest goes,4,4.000,80.0
one student,8,4.500,90.0
table in,2,4.400,88.0
compact here,2,4.400,88.0
exam schedule,4,4.350,87.0
jaiswal integrated,2,4.400,88.0
art which,2,4.400,88.0
no extra,4,4.500,90.0
the there,2,4.400,88.0
internet purposes,2,4.400,88.0
skill to,2,4.400,88.0
major drawback,2,4.400,88.0
result is,2,4.400,88.0
awesome our,2,4.400,88.0
