ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
difficult with the,2,4.700,94.0
in classrooms the,3,4.533,90.7
nice with a,2,4.700,94.0
adobe many core,2,4.700,94.0
charging ports available,2,4.700,94.0
core companies also,3,4.533,90.7
electrical department most,2,4.700,94.0
exam so about,2,4.700,94.0
required facilities hostel,2,4.700,94.0
of the indian,6,4.733,94.7
design and vlsi,2,4.700,94.0
quite relevant it,2,4.700,94.0
mess menu faculty,2,4.700,94.0
and has all,14,4.643,92.9
facilities hostel infrastructure,2,4.700,94.0
either software developer,2,4.700,94.0
vlsi top recruiters,2,4.700,94.0
roles or core,2,4.700,94.0
in either software,2,4.700,94.0
core jobs such,2,4.700,94.0
technology delhi by,2,4.700,94.0
also nice with,2,4.700,94.0
hall complex are,8,4.575,91.5
complex are very,4,4.750,95.0
chip design and,2,4.700,94.0
fi everywhere on,2,4.700,94.0
such as chip,2,4.700,94.0
sde roles infrastructure,2,4.700,94.0
of technology delhi,19,4.695,93.9
highly qualified the,13,4.508,90.2
money average review,2,4.700,94.0
ports and charging,2,4.700,94.0
as chip design,2,4.700,94.0
by a fresher,2,4.700,94.0
department most students,2,4.700,94.0
with lan ports,6,4.767,95.3
campus with lan,2,4.700,94.0
menu faculty teachers,2,4.700,94.0
and adobe many,2,4.700,94.0
or core jobs,4,4.800,96.0
average review of,2,4.700,94.0
and vlsi top,2,4.700,94.0
the electrical department,18,4.611,92.2
delhi by a,4,4.600,92.0
with a weekly,2,4.700,94.0
so about pass,2,4.700,94.0
system almost all,2,4.700,94.0
jobs such as,6,4.667,93.3
placed in either,4,4.450,89.0
a fresher placements,2,4.700,94.0
classrooms the library,4,4.250,85.0
roles infrastructure facilities,2,4.700,94.0
n nishant kumar,2,4.700,94.0
the exam so,2,4.700,94.0
grading system almost,2,4.700,94.0
with the relative,2,4.700,94.0
designed modern labs,2,4.900,98.0
guidance is good,2,4.900,98.0
focused and reasonably,2,4.900,98.0
is rigorous and,6,4.633,92.7
work and projects,2,4.900,98.0
program is rigorous,2,4.900,98.0
academic and practical,2,4.900,98.0
labs the classrooms,2,4.900,98.0
rigorous and industry,2,4.900,98.0
foundation the program,2,4.900,98.0
has well designed,4,4.950,99.0
bakhtawar ashraf b,2,4.900,98.0
and laundry sports,2,4.900,98.0
reasonably challenging pass,2,4.900,98.0
substantial lab work,2,4.900,98.0
and academic guidance,2,4.900,98.0
thermal robotics and,2,4.900,98.0
companies like mckinsey,8,4.650,93.0
good and available,2,4.900,98.0
cam labs cnc,2,4.900,98.0
robotics and design,2,4.900,98.0
oriented experienced and,2,4.900,98.0
with a placement,6,4.708,94.2
lpa core recruiters,4,4.600,92.0
connected the central,2,4.900,98.0
practical foundation the,2,4.900,98.0
reasonably challenging the,2,4.900,98.0
and l amp,7,4.600,92.0
professors and a,2,4.900,98.0
mckinsey and exl,2,4.900,98.0
decent number of,2,4.900,98.0
rooms and laundry,2,4.900,98.0
from elite institutions,4,4.650,93.0
hire in large,2,4.900,98.0
well designed modern,2,4.900,98.0
a decent number,2,4.900,98.0
lpa with top,2,4.900,98.0
industry focused and,2,4.900,98.0
hours the hostels,4,4.800,96.0
top roles up,2,4.900,98.0
facilities clean toilets,2,4.900,98.0
or research infrastructure,2,4.900,98.0
available in late,2,4.900,98.0
taught with substantial,2,4.900,98.0
helpful there are,8,4.600,92.0
rate of around,2,4.900,98.0
students the median,2,4.900,98.0
core and interdisciplinary,2,4.900,98.0
up to above,2,4.900,98.0
gym medical and,2,4.900,98.0
growth placements placements,2,4.900,98.0
and design labs,2,4.900,98.0
mechanical engineering is,4,4.600,92.0
projects semester exams,4,4.800,96.0
studies or research,4,4.700,94.0
facilities in mechanical,2,4.900,98.0
common rooms and,6,4.633,92.7
classrooms are smart,4,4.600,92.0
research oriented experienced,2,4.900,98.0
institutions among most,2,4.900,98.0
and exl a,2,4.900,98.0
and reasonably challenging,2,4.900,98.0
toilets common rooms,2,4.900,98.0
elite institutions among,2,4.900,98.0
and available in,2,4.900,98.0
large numbers along,2,4.900,98.0
of learning and,4,4.700,94.0
phds from elite,2,4.900,98.0
are phds from,4,4.900,98.0
lab work and,2,4.900,98.0
internet facilities clean,2,4.900,98.0
challenging the pass,4,4.600,92.0
exl a decent,2,4.900,98.0
isro ge and,2,4.900,98.0
ashraf b tech,2,4.900,98.0
tata motors isro,2,4.900,98.0
strong academic and,2,4.900,98.0
labs cnc centers,2,4.900,98.0
of around of,2,4.900,98.0
bombay are decent,2,4.900,98.0
sports gym medical,2,4.900,98.0
b bakhtawar ashraf,2,4.900,98.0
consulting and analytics,8,4.425,88.5
especially in mechanical,2,4.900,98.0
design labs the,2,4.900,98.0
and available faculty,3,4.933,98.7
with top roles,2,4.900,98.0
bombay provides very,2,4.900,98.0
students also opt,4,4.950,99.0
motors isro ge,2,4.900,98.0
focused and core,2,4.900,98.0
numbers along with,2,4.900,98.0
are taught with,2,4.900,98.0
good and academic,2,4.900,98.0
with consulting and,2,4.900,98.0
recruiters like tata,2,4.900,98.0
for money b,4,4.850,97.0
a strong academic,2,4.900,98.0
bombay a transformative,2,4.900,98.0
amp t hire,2,4.900,98.0
challenging pass percentage,2,4.900,98.0
transformative journey of,2,4.900,98.0
there are phds,2,4.900,98.0
is gigantic and,2,4.900,98.0
in large numbers,2,4.900,98.0
to above lpa,2,4.900,98.0
and industry focused,4,4.700,94.0
research infrastructure iit,2,4.900,98.0
ge and l,2,4.900,98.0
like mckinsey and,4,4.850,97.0
faculty the iit,2,4.900,98.0
speed internet facilities,2,4.900,98.0
good infrastructure facilities,16,4.562,91.2
labs cad cam,2,4.900,98.0
t hire in,2,4.900,98.0
engineering the department,2,4.900,98.0
and projects semester,2,4.900,98.0
good with high,4,4.500,90.0
good reasonably challenging,2,4.900,98.0
above lpa core,2,4.900,98.0
a transformative journey,2,4.900,98.0
money b tech,4,4.850,97.0
cad cam labs,2,4.900,98.0
laundry sports gym,2,4.900,98.0
and core and,2,4.900,98.0
like tata motors,4,4.750,95.0
the program is,6,4.592,91.8
core recruiters like,2,4.900,98.0
with substantial lab,2,4.900,98.0
journey of learning,2,4.900,98.0
interdisciplinary courses are,2,4.900,98.0
decent with a,10,4.360,87.2
and interdisciplinary courses,2,4.900,98.0
academic guidance is,2,4.900,98.0
engineering is research,2,4.900,98.0
library is gigantic,2,4.900,98.0
concept focused and,2,4.900,98.0
and growth placements,2,4.900,98.0
centers thermal robotics,2,4.900,98.0
bombay faculty especially,2,4.900,98.0
mechanical engineering at,4,4.300,86.0
late hours the,2,4.900,98.0
is lpa lpa,14,4.643,92.9
modern labs cad,2,4.900,98.0
and analytics companies,6,4.333,86.7
department has well,7,4.486,89.7
clean toilets common,2,4.900,98.0
faculty especially in,2,4.900,98.0
in late hours,2,4.900,98.0
roles up to,2,4.900,98.0
is good reasonably,2,4.900,98.0
and practical foundation,2,4.900,98.0
analytics companies like,2,4.900,98.0
learning and growth,2,4.900,98.0
are concept focused,2,4.900,98.0
medical and mess,2,4.900,98.0
are smart and,4,4.763,95.2
more b bakhtawar,2,4.900,98.0
gigantic and available,2,4.900,98.0
among most of,2,4.900,98.0
smart and wi,2,4.900,98.0
cnc centers thermal,2,4.900,98.0
s sandeep kumar,2,4.600,92.0
if not then,2,4.600,92.0
iit was in,2,4.600,92.0
you with your,2,4.600,92.0
back at end,2,4.600,92.0
such as labs,2,4.600,92.0
internships lpa was,2,4.600,92.0
and crore was,2,4.600,92.0
speed was great,4,4.550,91.0
infrastructure infrastructure was,8,4.800,96.0
little mess but,2,4.600,92.0
and wipro were,4,4.300,86.0
clear back at,2,4.600,92.0
percentage of iit,2,4.600,92.0
were top companies,2,4.600,92.0
seamlessly it had,2,4.600,92.0
of course were,2,4.600,92.0
india infrastructure infrastructure,2,4.600,92.0
for internships lpa,2,4.600,92.0
they helped you,2,4.600,92.0
internet speed faculty,6,4.200,84.0
package best iit,2,4.600,92.0
of iit was,2,4.600,92.0
requirements of course,2,4.600,92.0
more s sandeep,2,4.600,92.0
lowest package and,4,4.200,84.0
placements of passed,2,4.600,92.0
ever seen in,6,4.600,92.0
great as all,2,4.600,92.0
course were available,2,4.600,92.0
college seamlessly it,2,4.600,92.0
at end of,37,4.320,86.4
relevant topics and,2,4.600,92.0
as all the,14,4.657,93.1
companies which was,2,4.600,92.0
speed faculty all,2,4.600,92.0
asked the course,2,4.600,92.0
infrastructure i had,2,4.600,92.0
tata and wipro,2,4.600,92.0
s bearable wi,2,4.600,92.0
in national and,4,4.450,89.0
multinational companies which,2,4.600,92.0
had ever seen,2,4.600,92.0
passed students got,2,4.600,92.0
if asked the,2,4.600,92.0
it had constant,2,4.600,92.0
the course had,4,4.500,90.0
subject and if,2,4.600,92.0
college such as,2,4.600,92.0
great and it,6,4.600,92.0
then you could,2,4.600,92.0
topics and made,2,4.600,92.0
was little mess,2,4.600,92.0
college placements of,6,4.667,93.3
crore was the,6,4.767,95.3
and if not,2,4.600,92.0
this college tata,2,4.600,92.0
infrastructure was great,2,4.600,92.0
and machines hostel,2,4.600,92.0
national and multinational,2,4.600,92.0
helped you with,2,4.600,92.0
course had relevant,2,4.600,92.0
had constant internet,2,4.600,92.0
college tata and,2,4.600,92.0
placements in national,2,4.600,92.0
was great as,2,4.600,92.0
package and crore,2,4.600,92.0
studies if asked,2,4.600,92.0
not then you,2,4.600,92.0
and multinational companies,6,4.633,92.7
in every corner,9,4.733,94.7
could clear back,2,4.600,92.0
as labs and,2,4.600,92.0
all the requirements,2,4.600,92.0
it worked in,2,4.600,92.0
was in every,2,4.600,92.0
wipro were top,4,4.300,86.0
your studies if,2,4.600,92.0
best iit in,2,4.600,92.0
of passed students,2,4.600,92.0
every corner of,23,4.591,91.8
machines hostel was,2,4.600,92.0
seen in college,2,4.600,92.0
mess but it,2,4.600,92.0
ready the passing,2,4.600,92.0
of college seamlessly,2,4.600,92.0
you could clear,2,4.600,92.0
in college such,2,4.600,92.0
fi speed was,4,4.700,94.0
best infrastructure i,4,4.500,90.0
highest package best,2,4.600,92.0
and it worked,4,4.450,89.0
bearable wi fi,2,4.600,92.0
worked in every,2,4.600,92.0
had relevant topics,2,4.600,92.0
i had ever,2,4.600,92.0
corner of college,2,4.600,92.0
it s bearable,2,4.600,92.0
hostel was little,2,4.600,92.0
constant internet speed,2,4.600,92.0
facilities placements at,4,4.350,87.0
coaches are present,4,4.250,85.0
and average packages,6,4.467,89.3
goldman sachs many,2,4.200,84.0
surrounded by plants,4,4.250,85.0
all requirements according,2,4.200,84.0
and surrounded by,5,4.160,83.2
students needs a,2,4.200,84.0
modified to meet,2,4.200,84.0
by plants and,4,4.250,85.0
requirements according to,2,4.200,84.0
multiple sports and,6,4.233,84.7
is not relevant,20,4.200,84.0
meet all requirements,2,4.200,84.0
in engineering and,31,4.503,90.1
raunak chaudhary b,4,4.400,88.0
all have great,4,3.950,79.0
plants and trees,4,4.250,85.0
qualcomm common roles,2,4.200,84.0
along with coaches,4,4.250,85.0
a college with,6,4.167,83.3
sachs many secure,2,4.200,84.0
many secure internships,2,4.200,84.0
curriculum is not,39,4.374,87.5
the student chooses,2,4.200,84.0
top firms like,4,4.600,92.0
and computational mechanics,22,4.373,87.5
and trees everywhere,4,4.250,85.0
firms like nvidia,2,4.200,84.0
available multiple sports,4,4.250,85.0
analyst and research,4,4.450,89.0
at top firms,2,4.200,84.0
mechanics batch of,38,4.537,90.7
the field the,4,4.550,91.0
according to students,4,4.550,91.0
the highest lowest,6,4.267,85.3
research intern infrastructure,4,4.600,92.0
to meet all,2,4.200,84.0
microsoft and goldman,8,4.425,88.5
good helpful and,6,4.067,81.3
delhi faculty teachers,2,4.200,84.0
so good helpful,4,3.950,79.0
iit delhi the,41,4.351,87.0
everywhere throughout the,2,4.200,84.0
packages depend on,2,4.200,84.0
and qualcomm common,2,4.200,84.0
course are not,4,3.900,78.0
and research intern,2,4.200,84.0
varies yearly but,2,4.200,84.0
maintained and modified,4,4.250,85.0
yearly but is,2,4.200,84.0
and modified to,2,4.200,84.0
but is generally,2,4.200,84.0
average packages depend,2,4.200,84.0
high the highest,4,4.250,85.0
semester reviewed on,12,4.367,87.3
whole college classrooms,2,4.200,84.0
needs a well,2,4.200,84.0
delhi the placement,2,4.200,84.0
to students needs,2,4.200,84.0
clean and surrounded,5,4.160,83.2
in iit delhi,121,4.479,89.6
r raunak chaudhary,4,4.400,88.0
still makes students,2,4.200,84.0
include sde analyst,2,4.200,84.0
generally high the,2,4.200,84.0
percentage varies yearly,2,4.200,84.0
nvidia and qualcomm,2,4.200,84.0
it still makes,2,4.200,84.0
chooses top recruiters,2,4.200,84.0
common roles include,2,4.200,84.0
intern infrastructure the,2,4.200,84.0
is generally high,5,4.560,91.2
so easy the,6,4.100,82.0
throughout the whole,6,4.467,89.3
medical facilities along,4,4.250,85.0
relevant it still,2,4.200,84.0
like nvidia and,2,4.200,84.0
more r raunak,4,4.300,86.0
student chooses top,2,4.200,84.0
engineering and computational,24,4.375,87.5
also available multiple,4,4.250,85.0
college classrooms and,2,4.200,84.0
not relevant it,6,4.300,86.0
highest lowest and,6,4.267,85.3
knowledgeable they all,2,4.200,84.0
computational mechanics batch,22,4.373,87.5
roles include sde,2,4.200,84.0
the whole college,5,4.480,89.6
iit delhi faculty,6,4.167,83.3
with coaches are,4,4.250,85.0
facilities along with,8,4.275,85.5
secure internships at,2,4.200,84.0
on the field,4,4.450,89.0
trees everywhere throughout,2,4.200,84.0
be improved placements,2,3.900,78.0
of some hostels,2,3.900,78.0
hostel is okay,4,4.000,80.0
get better grades,2,3.900,78.0
their career jobs,2,3.900,78.0
improved with time,2,3.900,78.0
any other government,2,3.900,78.0
services or any,2,3.900,78.0
a good payment,2,3.900,78.0
outstanding in infrastructure,2,3.900,78.0
labs are outstanding,2,3.900,78.0
better grades you,2,3.900,78.0
in bad condition,2,3.900,78.0
good payment is,2,3.900,78.0
only who choose,2,3.900,78.0
pass because pass,2,3.900,78.0
choose coding as,2,3.900,78.0
are outstanding in,4,4.400,88.0
okay but not,6,4.333,86.7
really in bad,2,3.900,78.0
time which is,4,4.200,84.0
jobs in civil,2,3.900,78.0
students at iitd,2,3.900,78.0
can say infrastructure,2,3.900,78.0
other government exam,2,3.900,78.0
money infrastructure of,2,3.900,78.0
go for civil,5,4.400,88.0
exam approximately of,2,3.900,78.0
is made to,2,3.900,78.0
placed we can,5,3.600,72.0
made to those,2,3.900,78.0
career jobs in,2,3.900,78.0
to get better,4,4.300,86.0
good option most,2,3.900,78.0
qualified the course,14,4.357,87.1
done some hostels,2,3.900,78.0
infrastructure of some,2,3.900,78.0
they should be,3,4.200,84.0
being done some,2,3.900,78.0
at iitd go,2,3.900,78.0
renovated properly food,2,3.900,78.0
government exam approximately,2,3.900,78.0
with time which,2,3.900,78.0
get placed we,2,3.900,78.0
really nice classrooms,2,3.900,78.0
to those students,4,4.250,85.0
who choose coding,2,3.900,78.0
properly food in,2,3.900,78.0
most civil engineering,2,3.900,78.0
to pass because,2,3.900,78.0
should be renovated,2,3.900,78.0
payment is made,2,3.900,78.0
is not being,2,3.900,78.0
because pass percentage,2,3.900,78.0
be improved with,2,3.900,78.0
is overall it,2,3.900,78.0
nice classrooms library,2,3.900,78.0
those students only,2,3.900,78.0
coding as their,2,3.900,78.0
placements a good,8,4.500,90.0
are really in,2,3.900,78.0
be renovated properly,2,3.900,78.0
not a good,4,4.300,86.0
improved placements a,2,3.900,78.0
as their career,2,3.900,78.0
bad condition they,2,3.900,78.0
engineering are not,4,4.150,83.0
say infrastructure hostel,2,3.900,78.0
civil engineering are,4,4.150,83.0
hostel infrastructure should,2,3.900,78.0
option most civil,2,3.900,78.0
is okay but,10,4.200,84.0
pass but to,2,3.900,78.0
condition they should,2,3.900,78.0
infrastructure hostel infrastructure,6,4.400,88.0
some hostels should,2,3.900,78.0
percentage is overall,2,3.900,78.0
infrastructure should be,2,3.900,78.0
not being done,2,3.900,78.0
but to get,4,4.450,89.0
are qualified the,6,4.033,80.7
iitd go for,2,3.900,78.0
students only who,2,3.900,78.0
all are so,2,3.600,72.0
campus crowd nbsp,2,3.600,72.0
and surroundings are,4,4.200,84.0
superb the campus,2,3.600,72.0
nbsp than nbsp,2,3.600,72.0
who get internships,6,3.833,76.7
is nbsp more,2,3.600,72.0
greater teaching quality,4,4.000,80.0
kumar punna pureddy,2,3.600,72.0
so superb the,2,3.600,72.0
well as games,2,3.600,72.0
top role is,4,4.300,86.0
than in the,8,3.900,78.0
students is nearly,4,4.100,82.0
are so superb,2,3.600,72.0
lpa many top,2,3.600,72.0
medical sports as,2,3.600,72.0
not nbsp good,2,3.600,72.0
by nbsp wipro,2,3.600,72.0
qualified they all,6,3.833,76.7
fi classrooms and,10,4.020,80.4
more nbsp than,2,3.600,72.0
nbsp by nbsp,2,3.600,72.0
is nbsp not,2,3.600,72.0
percentage is nbsp,2,3.600,72.0
companies hire students,4,3.850,77.0
so tasty medical,6,3.700,74.0
nbsp students faculty,2,3.600,72.0
course the canteen,2,3.600,72.0
placements from my,8,4.250,85.0
so easy and,2,3.600,72.0
all nbsp students,2,3.600,72.0
s sai kumar,2,3.600,72.0
wipro infrastructure facilities,2,3.600,72.0
nbsp wipro infrastructure,2,3.600,72.0
college the top,6,4.300,86.0
course is more,17,4.365,87.3
improved scholarships and,2,3.600,72.0
nbsp all nbsp,2,3.600,72.0
as games facilities,2,3.600,72.0
surroundings are so,2,3.600,72.0
for nbsp all,2,3.600,72.0
crowd nbsp is,2,3.600,72.0
quality the course,6,4.033,80.7
tasty medical sports,2,3.600,72.0
pureddy b tech,2,3.600,72.0
i wish nothing,2,3.600,72.0
are so knowledgeable,6,4.158,83.2
are so easy,6,3.900,78.0
nbsp other i,6,3.867,77.3
recruiting companies hire,2,3.600,72.0
offered nbsp by,2,3.600,72.0
be improved scholarships,4,3.700,74.0
iit delhi indian,73,4.468,89.4
facilities are present,6,4.267,85.3
get placements from,2,3.600,72.0
wish nothing should,2,3.600,72.0
delhi indian institute,73,4.468,89.4
so knowledgeable and,4,4.050,81.0
wi fi classrooms,31,4.169,83.4
sai kumar punna,2,3.600,72.0
have a greater,2,3.600,72.0
helpful s sai,4,4.050,81.0
college for nbsp,2,3.600,72.0
than nbsp other,2,3.600,72.0
present in my,12,4.000,80.0
my college for,6,4.233,84.7
