ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
is somewhere around lpa,2,4.700,94.0
is usually around of,2,4.700,94.0
almost of students have,2,4.700,94.0
fi throughout most of,2,4.700,94.0
cse and the rest,2,4.700,94.0
most of the campus,6,4.700,94.0
to be taught by,8,4.475,89.5
exams the semester exams,2,4.700,94.0
are well versed in,10,4.480,89.6
this also come to,2,4.700,94.0
on jun read more,237,4.614,92.3
food is adjustable the,2,4.700,94.0
but as time passed,2,4.700,94.0
lpa the average is,4,4.500,90.0
as time passed and,2,4.700,94.0
for money about the,2,4.700,94.0
we have wi fi,38,4.466,89.3
hold many patents in,2,4.700,94.0
and has many resources,2,4.700,94.0
affordable and tasty food,2,4.700,94.0
only problem with being,2,4.700,94.0
advanced exam to write,2,4.700,94.0
write this exam you,2,4.700,94.0
designed for a single,4,4.450,89.0
bhogalapalli sandesh b tech,2,4.700,94.0
there faculty faculty members,4,4.750,95.0
have gone for higher,2,4.700,94.0
students have been placed,18,4.544,90.9
around lpa very famous,2,4.700,94.0
infrastructure the only problem,2,4.700,94.0
for a single student,2,4.700,94.0
marks other i hope,2,4.700,94.0
the jee advanced exam,6,4.833,96.7
lowest is lpa the,11,4.673,93.5
first clear the jee,2,4.700,94.0
lucky to be taught,2,4.700,94.0
is an entrance test,2,4.700,94.0
is somewhat comfortable the,2,4.700,94.0
of students have been,6,4.533,90.7
gone for higher studies,2,4.700,94.0
prepare us for future,2,4.700,94.0
around of the total,6,4.667,93.3
big and has many,4,4.850,97.0
is adjustable the academic,2,4.700,94.0
tasty food is served,2,4.700,94.0
with being at iitb,2,4.700,94.0
hope people who read,2,4.700,94.0
are well maintained the,23,4.643,92.9
of the campus classrooms,2,4.700,94.0
college iit bombay placements,2,4.700,94.0
and s rooms were,2,4.700,94.0
entrance test for this,2,4.700,94.0
higher studies abroad the,2,4.700,94.0
library is big and,10,4.620,92.4
of students increased rooms,2,4.700,94.0
resources canteens are affordable,2,4.700,94.0
iitb is that hostels,2,4.700,94.0
usually around of the,2,4.700,94.0
tough this is intended,2,4.700,94.0
faculty members are very,112,4.471,89.4
money about the dream,2,4.700,94.0
the semester exams are,154,4.519,90.4
companies and development companies,2,4.700,94.0
excellent we have wi,2,4.700,94.0
in cse and the,4,4.850,97.0
there is an entrance,2,4.700,94.0
comfortable the food is,2,4.700,94.0
adjustable the academic infrastructure,2,4.700,94.0
offered is crores per,26,4.608,92.2
to iit bombay there,2,4.700,94.0
have wi fi throughout,2,4.700,94.0
feel very lucky to,2,4.700,94.0
being at iitb is,2,4.700,94.0
clear the jee main,2,4.700,94.0
in the s and,2,4.700,94.0
have to first clear,2,4.700,94.0
have been placed in,12,4.633,92.7
in exams is usually,2,4.700,94.0
helpful b bhogalapalli sandesh,2,4.700,94.0
originally designed for a,2,4.700,94.0
the number of students,23,4.491,89.8
total marks other i,2,4.700,94.0
senior batch in cse,2,4.700,94.0
single student but as,2,4.700,94.0
is lpa the average,69,4.586,91.7
b bhogalapalli sandesh b,2,4.700,94.0
by faculty at iitb,2,4.700,94.0
abroad the highest package,3,4.800,96.0
intellectual individuals who hold,2,4.700,94.0
individuals who hold many,2,4.700,94.0
maintained the library is,8,4.575,91.5
reviewed on jun read,237,4.614,92.3
semester exams are tough,34,4.500,90.0
were originally designed for,2,4.700,94.0
lpa very famous quant,2,4.700,94.0
that hostels were built,2,4.700,94.0
the campus classrooms are,11,4.782,95.6
of the total marks,2,4.700,94.0
intended to prepare us,2,4.700,94.0
very lucky to be,2,4.700,94.0
back in the s,2,4.700,94.0
the only problem with,2,4.700,94.0
for higher studies abroad,8,4.775,95.5
the jee main exam,2,4.700,94.0
test for this college,2,4.700,94.0
number of students increased,2,4.700,94.0
faculty at iitb they,2,4.700,94.0
score in exams is,2,4.700,94.0
is big and has,8,4.550,91.0
our senior batch in,2,4.700,94.0
are affordable and tasty,2,4.700,94.0
teach coming to exams,2,4.700,94.0
placements almost of students,73,4.630,92.6
package offered is crores,34,4.618,92.4
campus classrooms are well,2,4.700,94.0
placed in our senior,4,4.700,94.0
the s and s,2,4.700,94.0
members are very intellectual,2,4.700,94.0
were built way back,2,4.700,94.0
hostels were built way,2,4.700,94.0
future challenges the average,2,4.700,94.0
increased rooms became shared,2,4.700,94.0
and the rest have,4,4.250,85.0
student but as time,2,4.700,94.0
a single student but,2,4.700,94.0
iitb infrastructure the only,2,4.700,94.0
is the jee advanced,2,4.700,94.0
us for future challenges,2,4.700,94.0
very intellectual individuals who,2,4.700,94.0
in their research i,2,4.700,94.0
to prepare us for,2,4.700,94.0
well maintained the library,10,4.580,91.6
students increased rooms became,2,4.700,94.0
became shared which is,2,4.700,94.0
time passed and the,2,4.700,94.0
development companies visit iitb,2,4.700,94.0
somewhere around lpa very,2,4.700,94.0
come to iit bombay,4,4.800,96.0
iitb they are well,2,4.700,94.0
which is the jee,2,4.700,94.0
versed in what they,2,4.700,94.0
problem with being at,2,4.700,94.0
is excellent we have,4,4.650,93.0
passed and the number,2,4.700,94.0
is intended to prepare,2,4.700,94.0
the dream college iit,4,4.600,92.0
to first clear the,2,4.700,94.0
average is somewhere around,2,4.700,94.0
built way back in,2,4.700,94.0
bombay placements almost of,2,4.700,94.0
s rooms were originally,2,4.700,94.0
jun read more people,66,4.598,92.0
bombay there is an,2,4.700,94.0
what they teach coming,2,4.700,94.0
to exams the semester,2,4.700,94.0
who hold many patents,2,4.700,94.0
to write this exam,2,4.700,94.0
are very intellectual individuals,2,4.700,94.0
and tasty food is,2,4.700,94.0
found this helpful b,8,4.675,93.5
canteens are affordable and,2,4.700,94.0
patents in their research,2,4.700,94.0
way back in the,2,4.700,94.0
famous quant companies and,2,4.700,94.0
is that hostels were,2,4.700,94.0
research i feel very,2,4.700,94.0
throughout most of the,2,4.700,94.0
food is served there,2,4.700,94.0
has many resources canteens,2,4.700,94.0
the library is big,10,4.600,92.0
this college which is,4,4.250,85.0
this exam you have,2,4.700,94.0
and the number of,10,4.415,88.3
in what they teach,2,4.700,94.0
college which is the,2,4.700,94.0
about the dream college,2,4.700,94.0
an entrance test for,2,4.700,94.0
shared which is somewhat,2,4.700,94.0
challenges the average score,2,4.700,94.0
the total marks other,2,4.700,94.0
who read this also,2,4.700,94.0
sandesh b tech in,2,4.700,94.0
you have to first,6,4.300,86.0
iit bombay there is,6,4.733,94.7
also come to iit,2,4.700,94.0
and development companies visit,2,4.700,94.0
rest have gone for,2,4.700,94.0
at iitb is that,2,4.700,94.0
for this college which,2,4.700,94.0
read this also come,2,4.700,94.0
studies abroad the highest,2,4.700,94.0
iit bombay placements almost,4,4.700,94.0
batch in cse and,2,4.700,94.0
exams is usually around,2,4.700,94.0
rooms were originally designed,2,4.700,94.0
many patents in their,2,4.700,94.0
classrooms are well maintained,18,4.478,89.6
in our senior batch,10,4.720,94.4
this is intended to,2,4.700,94.0
at iitb they are,2,4.700,94.0
exam to write this,2,4.700,94.0
quant companies and development,2,4.700,94.0
b tech in computer,356,4.570,91.4
average score in exams,2,4.700,94.0
taught by faculty at,2,4.700,94.0
value for money about,8,4.600,92.0
their research i feel,2,4.700,94.0
other i hope people,2,4.700,94.0
for future challenges the,2,4.700,94.0
wi fi throughout most,2,4.700,94.0
which is somewhat comfortable,2,4.700,94.0
somewhat comfortable the food,2,4.700,94.0
rooms became shared which,2,4.700,94.0
the rest have gone,2,4.700,94.0
been placed in our,2,4.700,94.0
they are well versed,6,4.600,92.0
give the test paper,2,4.500,90.0
water supply a good,2,4.500,90.0
the test paper so,2,4.500,90.0
every perspective sometimes they,2,4.500,90.0
is relevant semester exams,8,4.450,89.0
from every perspective sometimes,2,4.500,90.0
speed wi fi is,31,4.477,89.5
placed in mechanical engineering,4,4.500,90.0
with hygiene and cleanliness,2,4.500,90.0
studies by the way,2,4.500,90.0
challenges to students and,2,4.500,90.0
package and there are,2,4.500,90.0
problems placements i got,2,4.500,90.0
very good there are,22,4.655,93.1
i got placed in,6,4.533,90.7
food of the canteen,5,4.360,87.2
etc i got a,2,4.500,90.0
the food of the,5,4.360,87.2
roles like builder enhance,2,4.500,90.0
so hard they make,2,4.500,90.0
and in that course,2,4.500,90.0
of the canteen is,9,4.533,90.7
students from every perspective,2,4.500,90.0
food the food is,4,4.312,86.2
many students pass exams,4,4.600,92.0
there are no problems,2,4.500,90.0
lpa and one of,2,4.500,90.0
are many choices for,2,4.500,90.0
is a good package,2,4.500,90.0
curriculum is relevant semester,8,4.450,89.0
cleanliness faculty teachers are,2,4.500,90.0
in that course i,2,4.500,90.0
ready the course curriculum,6,4.700,94.0
some packages from the,2,4.500,90.0
engineering and in that,2,4.500,90.0
of my friends got,6,4.333,86.7
are offered infrastructure facilities,2,4.500,90.0
food is prepared with,2,4.500,90.0
industry ready the course,4,4.750,95.0
found this helpful s,77,4.514,90.3
and infrastructure are very,7,4.829,96.6
and one of my,2,4.500,90.0
way many students pass,2,4.500,90.0
placements i got placed,6,4.467,89.3
value for money overall,58,4.636,92.7
hostel has x electricity,2,4.500,90.0
facilities and infrastructure are,39,4.626,92.5
got placed in mechanical,4,4.500,90.0
of lpa and it,4,4.650,93.0
mechanical engineering batch of,361,4.573,91.5
students industry ready the,63,4.489,89.8
it is a good,55,4.462,89.2
with regular studies by,2,4.500,90.0
wi fi is provided,22,4.464,89.3
overall it offers a,2,4.500,90.0
not very difficult but,2,4.500,90.0
i got a package,2,4.500,90.0
choices for food the,2,4.500,90.0
pass with regular studies,2,4.500,90.0
paper so hard they,2,4.500,90.0
builder enhance etc are,2,4.500,90.0
with a water supply,2,4.500,90.0
companies like eicher tata,2,4.500,90.0
relevant semester exams are,18,4.467,89.3
and give the test,2,4.500,90.0
to pass with regular,2,4.500,90.0
but easy to pass,2,4.500,90.0
got some packages from,2,4.500,90.0
hygiene and cleanliness faculty,2,4.500,90.0
eicher tata etc i,2,4.500,90.0
package of lpa and,14,4.579,91.6
hard they make students,2,4.500,90.0
kumar anand b tech,7,4.371,87.4
provided the food of,2,4.500,90.0
provide challenges to students,2,4.500,90.0
are very qualified and,32,4.444,88.9
tata etc i got,2,4.500,90.0
good there are many,16,4.537,90.8
course i got some,2,4.500,90.0
s sumit kumar anand,9,4.378,87.6
good speed wi fi,4,4.750,95.0
packages from the biggest,2,4.500,90.0
students and give the,2,4.500,90.0
i got some packages,2,4.500,90.0
biggest companies like eicher,2,4.500,90.0
test paper so hard,2,4.500,90.0
and there are no,12,4.500,90.0
they provide challenges to,2,4.500,90.0
has x electricity with,2,4.500,90.0
it offers a fantastic,2,4.500,90.0
make students industry ready,62,4.516,90.3
semester exams are not,70,4.591,91.8
to students and give,2,4.500,90.0
is provided the food,2,4.500,90.0
money overall it offers,2,4.500,90.0
like eicher tata etc,2,4.500,90.0
a water supply a,2,4.500,90.0
like builder enhance etc,2,4.500,90.0
teachers are very qualified,21,4.467,89.3
the way many students,2,4.500,90.0
etc are offered infrastructure,6,4.750,95.0
regular studies by the,2,4.500,90.0
and it is a,24,4.383,87.7
by the way many,2,4.500,90.0
a good speed wi,2,4.500,90.0
sumit kumar anand b,7,4.371,87.4
easy to pass with,6,4.400,88.0
a fantastic package and,2,4.500,90.0
prepared with hygiene and,2,4.500,90.0
a good package top,2,4.500,90.0
and cleanliness faculty teachers,2,4.500,90.0
tech in mechanical engineering,395,4.574,91.5
that course i got,2,4.500,90.0
good package top roles,2,4.500,90.0
from the biggest companies,2,4.500,90.0
in mechanical engineering batch,361,4.573,91.5
in mechanical engineering and,4,4.600,92.0
fantastic package and there,2,4.500,90.0
offered infrastructure facilities and,2,4.500,90.0
infrastructure are very good,7,4.829,96.6
no problems placements i,2,4.500,90.0
and support students from,2,4.500,90.0
for food the food,2,4.500,90.0
are not very difficult,13,4.508,90.2
top roles like builder,2,4.500,90.0
the hostel has x,2,4.500,90.0
lpa and it is,4,4.600,92.0
one of my friends,4,4.450,89.0
friends got a package,2,4.500,90.0
support students from every,2,4.500,90.0
b tech in mechanical,363,4.569,91.4
mechanical engineering and in,2,4.500,90.0
are no problems placements,2,4.500,90.0
perspective sometimes they provide,2,4.500,90.0
my friends got a,2,4.500,90.0
supply a good speed,2,4.500,90.0
exams are not very,25,4.448,89.0
x electricity with a,2,4.500,90.0
difficult but easy to,2,4.500,90.0
got a package of,4,4.700,94.0
anand b tech in,15,4.453,89.1
the biggest companies like,2,4.500,90.0
good the hostel has,4,4.300,86.0
canteen is very good,13,4.662,93.2
a package of lpa,7,4.486,89.7
fi is provided the,2,4.500,90.0
helpful s sumit kumar,6,3.867,77.3
very difficult but easy,2,4.500,90.0
the food is prepared,2,4.500,90.0
many choices for food,2,4.500,90.0
enhance etc are offered,2,4.500,90.0
offers a fantastic package,2,4.500,90.0
there are many choices,2,4.500,90.0
is prepared with hygiene,2,4.500,90.0
package top roles like,2,4.500,90.0
qualified and support students,2,4.500,90.0
electricity with a water,2,4.500,90.0
they make students industry,4,4.750,95.0
of lpa and one,2,4.500,90.0
very qualified and support,2,4.500,90.0
sometimes they provide challenges,2,4.500,90.0
faculty teachers are very,132,4.578,91.6
very good the hostel,6,4.692,93.8
the canteen is very,8,4.600,92.0
is very good there,22,4.600,92.0
this helpful s sumit,6,3.867,77.3
for money overall it,18,4.633,92.7
sometimes they organise real,2,4.600,92.0
is relevant as per,2,4.600,92.0
some trips for students,2,4.600,92.0
the new educational policies,2,4.600,92.0
and their teaching style,2,4.600,92.0
and so not many,2,4.600,92.0
are no charges for,2,4.600,92.0
iit bombay is very,15,4.780,95.6
per year and that,2,4.600,92.0
just only rs per,2,4.600,92.0
person found this helpful,611,4.530,90.6
have almost mbps wi,2,4.600,92.0
medical facilities and sports,17,4.447,88.9
students but a good,2,4.600,92.0
development app beta checker,2,4.600,92.0
lpa in the games,2,4.600,92.0
with every corner placements,2,4.600,92.0
experiments the course curriculum,2,4.600,92.0
placement with a package,2,4.600,92.0
only rs per year,2,4.600,92.0
beta checker etc infrastructure,2,4.600,92.0
provided to students faculty,2,4.600,92.0
in the college and,20,4.527,90.5
food and sometimes there,2,4.600,92.0
the hostel have almost,2,4.600,92.0
events here events organised,2,4.600,92.0
qualified and their teaching,12,4.750,95.0
in my course every,2,4.600,92.0
checker etc infrastructure iit,2,4.600,92.0
placements iit bombay is,17,4.353,87.1
development role there are,2,4.600,92.0
no charges for the,2,4.600,92.0
can go to any,2,4.600,92.0
more person found this,611,4.530,90.6
industy ready other there,2,4.600,92.0
app development app beta,2,4.600,92.0
organised are very fantastic,2,4.600,92.0
educational policies and it,2,4.600,92.0
there is a huge,55,4.567,91.3
famous for placements i,2,4.600,92.0
also provides some trips,2,4.600,92.0
we can go to,4,4.350,87.0
patel b tech in,20,4.600,92.0
games app development role,2,4.600,92.0
app beta checker etc,2,4.600,92.0
placements i got a,2,4.600,92.0
big i got a,2,4.600,92.0
fantastic the college also,2,4.600,92.0
for just only rs,2,4.600,92.0
it makes students industy,2,4.600,92.0
very qualified and their,2,4.600,92.0
package of lpa in,4,4.650,93.0
in the canteen so,2,4.600,92.0
sometimes there is no,2,4.600,92.0
other there is a,8,4.475,89.5
is fantastic there are,2,4.600,92.0
